                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                0.86999,                0.49655,                 1.6387,                0.74809,                0.68789,                0.73694,                0.56219,                 0.9707,                 0.5391,                 1.8083,             0.00078062,             0.00078062,             0.00078062
                    151,                 0.8692,                0.49876,                 1.6334,                0.74716,                0.68818,                0.73688,                0.56235,                0.97036,                0.53874,                 1.8075,             0.00071875,             0.00071875,             0.00071875
                    152,                0.86701,                0.49722,                 1.6299,                0.74177,                0.69315,                0.73674,                 0.5624,                0.97005,                0.53862,                 1.8071,             0.00065688,             0.00065688,             0.00065688
                    153,                0.86325,                0.49459,                 1.6282,                0.74028,                 0.6937,                 0.7365,                0.56233,                0.96966,                0.53848,                 1.8068,               0.000595,               0.000595,               0.000595
                    154,                0.86156,                0.49261,                 1.6235,                0.73947,                0.69407,                0.73619,                0.56226,                0.96921,                0.53828,                 1.8064,             0.00053312,             0.00053312,             0.00053312
                    155,                0.85906,                 0.4915,                  1.626,                0.73961,                0.69393,                0.73602,                0.56225,                0.96886,                0.53805,                 1.8063,             0.00047125,             0.00047125,             0.00047125
                    156,                 0.8591,                0.48973,                 1.6246,                0.74073,                0.69292,                0.73572,                 0.5621,                0.96845,                0.53788,                  1.806,             0.00040938,             0.00040938,             0.00040938
                    157,                0.85694,                0.48921,                  1.623,                0.74156,                0.69163,                0.73552,                  0.562,                0.96804,                0.53761,                 1.8058,              0.0003475,              0.0003475,              0.0003475
                    158,                0.85609,                0.48842,                 1.6225,                0.74283,                0.69021,                0.73514,                0.56188,                0.96757,                0.53739,                 1.8058,             0.00028563,             0.00028563,             0.00028563
                    159,                0.85471,                0.48839,                 1.6212,                0.74335,                0.68969,                0.73477,                0.56178,                0.96724,                0.53709,                 1.8056,             0.00022375,             0.00022375,             0.00022375
                    160,                0.85286,                0.48708,                  1.622,                0.75057,                0.68358,                0.73448,                0.56161,                0.96674,                0.53679,                 1.8054,             0.00016187,             0.00016187,             0.00016187
