                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                0.75575,                0.44374,                 1.5063,                0.78439,                0.71532,                0.76828,                0.62257,                0.77086,                 0.4613,                 1.5836,             0.00071875,             0.00071875,             0.00071875
                    152,                0.75228,                0.44176,                 1.5063,                0.78387,                0.71605,                0.76821,                 0.6225,                0.77062,                0.46109,                 1.5833,             0.00065688,             0.00065688,             0.00065688
                    153,                0.75031,                0.44137,                 1.4999,                 0.7836,                0.71609,                0.76826,                0.62252,                0.77049,                0.46088,                 1.5829,               0.000595,               0.000595,               0.000595
                    154,                 0.7497,                0.43858,                 1.5019,                0.78468,                0.71576,                0.76826,                0.62274,                0.77029,                0.46064,                 1.5825,             0.00053312,             0.00053312,             0.00053312
                    155,                0.74852,                0.43817,                 1.4997,                0.78394,                 0.7161,                0.76825,                 0.6229,                0.77003,                 0.4603,                 1.5823,             0.00047125,             0.00047125,             0.00047125
                    156,                0.74666,                0.43807,                 1.5001,                0.78412,                0.71619,                0.76826,                0.62313,                0.76985,                   0.46,                 1.5819,             0.00040938,             0.00040938,             0.00040938
                    157,                0.74466,                0.43512,                 1.5006,                0.78404,                0.71629,                0.76821,                0.62324,                 0.7696,                0.45977,                 1.5816,              0.0003475,              0.0003475,              0.0003475
                    158,                0.74285,                0.43445,                 1.4927,                0.78351,                0.71624,                0.76822,                0.62337,                0.76939,                0.45952,                 1.5812,             0.00028563,             0.00028563,             0.00028563
                    159,                0.74119,                0.43383,                 1.4894,                0.78395,                0.71621,                0.76817,                0.62341,                0.76928,                0.45927,                  1.581,             0.00022375,             0.00022375,             0.00022375
                    160,                0.74031,                0.43186,                 1.4943,                0.78437,                0.71588,                0.76821,                0.62362,                0.76907,                0.45907,                 1.5808,             0.00016187,             0.00016187,             0.00016187
