                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                0.75379,                0.43589,                 1.5262,                0.78804,                0.70962,                 0.7632,                0.61676,                0.77551,                 0.4678,                 1.5975,             0.00090438,             0.00090438,             0.00090438
                    149,                0.75031,                0.43251,                 1.5244,                 0.7882,                0.70956,                0.76333,                0.61705,                 0.7753,                0.46762,                 1.5975,              0.0008425,              0.0008425,              0.0008425
                    150,                0.74943,                0.43152,                 1.5197,                 0.7874,                0.71059,                0.76343,                0.61727,                0.77502,                0.46733,                 1.5972,             0.00078062,             0.00078062,             0.00078062
                    151,                0.74643,                0.42954,                 1.5151,                0.78775,                0.70996,                0.76324,                0.61714,                 0.7748,                0.46713,                  1.597,             0.00071875,             0.00071875,             0.00071875
                    152,                0.74285,                0.42747,                 1.5156,                0.78786,                0.71019,                 0.7632,                0.61724,                0.77449,                0.46695,                 1.5967,             0.00065688,             0.00065688,             0.00065688
                    153,                0.74101,                0.42665,                 1.5124,                0.78771,                0.71021,                0.76334,                0.61758,                0.77429,                0.46675,                 1.5963,               0.000595,               0.000595,               0.000595
                    154,                0.73834,                 0.4258,                 1.5097,                0.78842,                0.70995,                0.76327,                0.61776,                0.77379,                0.46649,                 1.5958,             0.00053312,             0.00053312,             0.00053312
                    155,                0.73943,                0.42533,                 1.5114,                0.78898,                0.70942,                0.76325,                0.61809,                0.77313,                0.46624,                 1.5947,             0.00047125,             0.00047125,             0.00047125
                    156,                0.73448,                0.42091,                  1.508,                0.79008,                0.70918,                0.76305,                0.61829,                0.77275,                0.46604,                 1.5942,             0.00040938,             0.00040938,             0.00040938
                    157,                0.73323,                0.41987,                  1.508,                0.78931,                0.70936,                0.76296,                0.61833,                0.77245,                0.46571,                 1.5938,              0.0003475,              0.0003475,              0.0003475
                    158,                0.73109,                0.41904,                 1.5017,                0.78833,                0.70978,                0.76294,                 0.6184,                0.77221,                0.46561,                 1.5936,             0.00028563,             0.00028563,             0.00028563
                    159,                0.73061,                0.41821,                 1.5009,                0.78813,                 0.7098,                0.76278,                0.61857,                0.77157,                0.46544,                 1.5931,             0.00022375,             0.00022375,             0.00022375
                    160,                0.72833,                0.41694,                 1.4983,                0.78819,                0.70978,                0.76271,                0.61895,                0.77085,                 0.4653,                 1.5923,             0.00016187,             0.00016187,             0.00016187
