                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    127,                0.90686,                0.58765,                 1.5332,                0.78669,                 0.6784,                0.76445,                0.61106,                0.88042,                0.53627,                 1.6582,              0.0022038,              0.0022038,              0.0022038
                    128,                0.90705,                0.58728,                 1.5382,                0.78342,                0.67692,                0.76163,                0.60817,                 0.8768,                0.53488,                 1.6549,              0.0021419,              0.0021419,              0.0021419
                    129,                0.90514,                0.58393,                 1.5349,                0.78981,                0.68269,                0.76806,                0.61408,                0.87581,                0.53026,                 1.6535,                0.00208,                0.00208,                0.00208
                    130,                0.90473,                0.58217,                 1.5364,                 0.7926,                 0.6758,                0.76451,                0.61148,                0.87139,                0.53061,                 1.6492,              0.0020181,              0.0020181,              0.0020181
                    131,                0.90077,                0.58124,                 1.5306,                0.78144,                0.68882,                0.76802,                0.61463,                0.86912,                0.52925,                 1.6493,              0.0019563,              0.0019563,              0.0019563
                    132,                0.89926,                0.57949,                 1.5333,                0.78472,                 0.6897,                0.76992,                0.61589,                0.86944,                0.52813,                 1.6467,              0.0018944,              0.0018944,              0.0018944
                    133,                0.89937,                0.57779,                 1.5276,                0.78835,                0.68898,                0.77172,                0.61827,                0.86615,                0.52728,                 1.6444,              0.0018325,              0.0018325,              0.0018325
                    134,                0.89878,                0.57728,                 1.5295,                0.78594,                0.69515,                 0.7739,                0.62172,                0.86351,                0.52328,                 1.6406,              0.0017706,              0.0017706,              0.0017706
                    135,                0.89744,                0.57674,                 1.5275,                0.79941,                0.68825,                0.77506,                0.62275,                0.85735,                0.51882,                 1.6362,              0.0017087,              0.0017087,              0.0017087
                    136,                 0.8986,                0.57718,                 1.5334,                0.78591,                0.68987,                0.77147,                0.61873,                0.86005,                0.51979,                 1.6383,              0.0016469,              0.0016469,              0.0016469
                    137,                0.89325,                0.57306,                 1.5248,                0.78681,                0.69495,                0.77497,                0.62334,                0.85697,                0.51786,                 1.6357,               0.001585,               0.001585,               0.001585
                    138,                0.89327,                0.57289,                 1.5247,                0.80846,                0.69005,                0.78009,                0.62833,                0.85458,                 0.5141,                 1.6324,              0.0015231,              0.0015231,              0.0015231
                    139,                0.89258,                0.57244,                 1.5235,                0.79362,                0.69521,                0.77808,                0.62574,                0.85145,                 0.5139,                 1.6291,              0.0014612,              0.0014612,              0.0014612
                    140,                 0.8898,                0.57068,                 1.5201,                0.80491,                0.69033,                0.77816,                0.62524,                0.85316,                 0.5124,                 1.6315,              0.0013994,              0.0013994,              0.0013994
                    141,                0.88878,                0.56776,                 1.5227,                0.80081,                0.69462,                  0.779,                0.62804,                0.84412,                 0.5074,                 1.6226,              0.0013375,              0.0013375,              0.0013375
                    142,                0.88659,                0.56653,                 1.5213,                0.79529,                0.71151,                 0.7877,                0.63419,                0.84423,                0.50444,                  1.623,              0.0012756,              0.0012756,              0.0012756
                    143,                0.88819,                0.56624,                 1.5239,                0.81123,                0.69571,                0.78524,                0.63411,                0.84797,                0.50732,                 1.6267,              0.0012138,              0.0012138,              0.0012138
                    144,                0.88597,                0.56499,                 1.5191,                0.80607,                 0.6894,                0.77932,                0.62734,                0.84574,                0.50657,                  1.625,              0.0011519,              0.0011519,              0.0011519
                    145,                0.78952,                0.47614,                 1.5147,                0.79839,                0.71708,                0.79205,                0.63866,                0.83913,                 0.5015,                 1.6197,                0.00109,                0.00109,                0.00109
                    146,                0.78488,                0.47155,                 1.5106,                0.81253,                0.70359,                0.78932,                0.63651,                0.84425,                0.50152,                 1.6195,              0.0010281,              0.0010281,              0.0010281
                    147,                0.78147,                 0.4679,                 1.5093,                 0.8156,                0.69819,                0.78744,                0.63546,                0.84246,                0.50237,                 1.6191,             0.00096625,             0.00096625,             0.00096625
                    148,                0.77704,                0.46542,                 1.5034,                0.81886,                0.69674,                0.78735,                0.63554,                0.84071,                 0.5005,                 1.6189,             0.00090438,             0.00090438,             0.00090438
                    149,                0.77554,                0.46428,                  1.503,                0.82116,                0.71106,                0.79823,                0.64656,                0.83964,                0.49691,                 1.6158,              0.0008425,              0.0008425,              0.0008425
