                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    122,                0.87766,                0.57426,                 1.5645,                0.75659,                0.69293,                0.74385,                0.59311,                0.80684,                0.49791,                 1.6494,              0.0025131,              0.0025131,              0.0025131
                    123,                0.87703,                0.57439,                 1.5629,                0.75775,                0.69294,                0.74439,                0.59393,                0.80585,                0.49735,                  1.648,              0.0024513,              0.0024513,              0.0024513
                    124,                0.87717,                0.57388,                 1.5616,                0.75865,                0.69308,                0.74472,                0.59458,                0.80505,                0.49703,                 1.6465,              0.0023894,              0.0023894,              0.0023894
                    125,                0.87738,                0.57439,                 1.5611,                0.75935,                0.69342,                0.74521,                0.59544,                0.80408,                0.49637,                 1.6451,              0.0023275,              0.0023275,              0.0023275
                    126,                0.87393,                0.57178,                 1.5571,                0.75793,                0.69488,                0.74552,                0.59612,                0.80313,                0.49584,                 1.6436,              0.0022656,              0.0022656,              0.0022656
                    127,                0.87433,                0.57258,                 1.5563,                0.75786,                0.69508,                0.74587,                0.59658,                0.80223,                0.49537,                 1.6424,              0.0022038,              0.0022038,              0.0022038
                    128,                0.87414,                0.57102,                  1.562,                0.75865,                0.69496,                0.74618,                0.59721,                0.80135,                0.49488,                  1.641,              0.0021419,              0.0021419,              0.0021419
                    129,                0.87328,                0.56912,                 1.5577,                0.75866,                0.69529,                0.74655,                0.59795,                0.80037,                0.49447,                 1.6396,                0.00208,                0.00208,                0.00208
                    130,                0.87127,                0.56716,                 1.5549,                0.75979,                 0.6951,                0.74681,                0.59851,                0.79937,                0.49395,                 1.6382,              0.0020181,              0.0020181,              0.0020181
                    131,                0.86866,                0.56744,                 1.5578,                0.76095,                0.69435,                0.74727,                0.59926,                0.79839,                0.49354,                 1.6368,              0.0019563,              0.0019563,              0.0019563
                    132,                0.86817,                0.56334,                 1.5555,                 0.7639,                0.69269,                0.74761,                0.59969,                0.79765,                0.49319,                 1.6357,              0.0018944,              0.0018944,              0.0018944
                    133,                0.86791,                0.56471,                 1.5506,                0.76175,                0.69478,                0.74786,                0.60038,                0.79676,                0.49273,                 1.6344,              0.0018325,              0.0018325,              0.0018325
                    134,                0.86628,                0.56436,                 1.5532,                0.76207,                0.69475,                0.74807,                 0.6009,                0.79579,                0.49226,                 1.6332,              0.0017706,              0.0017706,              0.0017706
                    135,                0.86379,                0.56176,                 1.5505,                 0.7626,                0.69483,                0.74826,                0.60155,                0.79498,                0.49168,                 1.6321,              0.0017087,              0.0017087,              0.0017087
