                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                0.76454,                0.45336,                 1.5481,                0.78652,                0.71263,                0.76857,                0.62076,                0.77502,                 0.4702,                 1.6238,              0.0010281,              0.0010281,              0.0010281
                    147,                0.76211,                0.45107,                 1.5477,                0.78752,                0.71227,                0.76852,                0.62109,                0.77473,                0.46969,                 1.6229,             0.00096625,             0.00096625,             0.00096625
                    148,                0.77603,                0.46492,                 1.5632,                0.78675,                0.71281,                0.76855,                0.62108,                 0.7746,                0.46956,                 1.6225,             0.00090438,             0.00090438,             0.00090438
                    149,                0.77297,                0.46229,                 1.5622,                0.78657,                0.71264,                0.76844,                0.62115,                0.77449,                0.46948,                 1.6223,              0.0008425,              0.0008425,              0.0008425
                    150,                0.76898,                0.45791,                 1.5592,                0.78586,                0.71316,                0.76835,                0.62118,                 0.7743,                0.46937,                 1.6221,             0.00078062,             0.00078062,             0.00078062
                    151,                0.76649,                 0.4572,                  1.552,                0.78557,                 0.7132,                0.76828,                0.62121,                0.77413,                0.46917,                 1.6219,             0.00071875,             0.00071875,             0.00071875
                    152,                0.76495,                0.45397,                 1.5512,                0.78689,                0.71231,                0.76834,                0.62132,                0.77397,                 0.4689,                 1.6216,             0.00065688,             0.00065688,             0.00065688
                    153,                0.76187,                0.45326,                 1.5507,                0.78492,                0.71386,                0.76833,                0.62132,                0.77371,                0.46869,                 1.6214,               0.000595,               0.000595,               0.000595
                    154,                0.76166,                 0.4527,                 1.5494,                 0.7866,                0.71233,                0.76827,                0.62146,                0.77347,                0.46856,                 1.6214,             0.00053312,             0.00053312,             0.00053312
                    155,                0.75893,                0.44892,                 1.5483,                0.78638,                0.71245,                0.76832,                0.62151,                0.77333,                0.46837,                 1.6216,             0.00047125,             0.00047125,             0.00047125
                    156,                0.75723,                0.44834,                 1.5463,                 0.7863,                0.71235,                0.76831,                0.62147,                0.77317,                 0.4682,                 1.6216,             0.00040938,             0.00040938,             0.00040938
                    157,                0.75452,                0.44647,                 1.5408,                0.78742,                0.71131,                0.76835,                0.62159,                  0.773,                0.46801,                 1.6217,              0.0003475,              0.0003475,              0.0003475
                    158,                0.75356,                 0.4459,                 1.5439,                0.78666,                0.71216,                0.76843,                0.62169,                0.77283,                0.46787,                 1.6216,             0.00028563,             0.00028563,             0.00028563
                    159,                0.75263,                0.44405,                 1.5434,                 0.7877,                 0.7111,                0.76822,                0.62163,                 0.7726,                 0.4677,                 1.6216,             0.00022375,             0.00022375,             0.00022375
                    160,                0.75119,                0.44349,                 1.5446,                0.78922,                0.70988,                0.76817,                0.62161,                0.77241,                0.46751,                 1.6217,             0.00016187,             0.00016187,             0.00016187
